date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-12-16,2021,178.2619,54610048507.25148,3458991299.158227,10.680292213718845
2021-12-17,2021,176.8056,54368442494.9893,2454635867.467667,-0.8169440581526355
2021-12-18,2021,175.7906,54006293233.102875,2355530732.258781,-0.5740768391951256
2021-12-19,2021,182.9706,56393839315.24814,1440763837.45392,4.084404968183719
2021-12-20,2021,179.9384,55790507174.071236,1441246078.159062,-1.6572061303837815
2021-12-21,2021,174.3712,54061922630.24034,1718453799.121433,-3.093947706548472
2021-12-22,2021,180.126,55570757138.288246,1539489579.1213927,3.3003156484557206
2021-12-23,2021,178.574,55058052155.04185,1635078520.6954496,-0.8616190888600106
2021-12-24,2021,190.5122,58709806077.205986,1932687191.4099677,6.6852957317414585
2021-12-25,2021,190.4404,58852086815.42499,1997417409.1442204,-0.03768787510720628
2021-12-26,2021,193.2893,59797071721.913025,1257985154.9824424,1.4959535896794884
2021-12-27,2021,198.1974,61198787207.68108,1747475952.8078868,2.5392507500415107
2021-12-28,2021,196.0392,60810349839.61329,1631730024.3256166,-1.0889143853551997
2021-12-29,2021,178.2977,55425780679.24532,2541804765.839321,-9.049975719141889
2021-12-30,2021,171.2723,52726687301.09404,1935535240.3698783,-3.940263951806444
2021-12-31,2021,172.5089,53261290659.86848,1379259729.504835,0.722008170614874
2022-01-01,2022,170.1966,52907181305.50652,1380634374.4823568,-1.340394611524398
2022-01-02,2022,178.8888,55089640249.096664,960138212.5274444,5.107152551813621
2022-01-03,2022,176.3215,54604426218.58956,846802662.8993707,-1.4351373590744787
2022-01-04,2022,170.5708,52886550470.82176,1152100392.329671,-3.261485411591891
2022-01-05,2022,168.0395,52272480718.14088,1361207424.18007,-1.4840171940332048
2022-01-06,2022,155.7167,48184360964.1156,1980976064.6564603,-7.333275807176287
2022-01-07,2022,150.7236,46854691785.8186,1922945442.8085198,-3.206528265754416
2022-01-08,2022,136.6133,42610750948.59599,2713161094.7767363,-9.361705797897601
2022-01-09,2022,142.3769,44680435604.26222,2495097582.9222703,4.218915727824446
2022-01-10,2022,140.9707,43844556062.79441,1383486991.2692618,-0.9876602173526816
