date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-11-13,2021,669.009,12635190971.112345,7464152530.905804,-1.1660476701206401
2021-11-14,2021,667.054,12597271609.954668,6972353205.405664,-0.2922232735284691
2021-11-15,2021,677.432,12732163525.4376,7201335508.9441805,1.5557960824760908
2021-11-16,2021,667.421,12643861054.349024,7193677152.78649,-1.4777867003625378
2021-11-17,2021,604.241,11425167729.951452,7429210255.085614,-9.466288894116314
2021-11-18,2021,595.061,11142830797.804941,6963275400.624484,-1.5192613543271505
2021-11-19,2021,552.433,10421657399.621206,6942793634.60951,-7.163635324781836
2021-11-20,2021,576.005,10874337918.630983,2551817751.181932,4.266942778581284
2021-11-21,2021,586.438,11068474398.003212,2578587926.942646,1.81126899940105
2021-11-22,2021,580.851,11015284015.996058,2587181925.2849283,-0.9527008822757033
2021-11-23,2021,557.845,10541262086.418648,2604420648.524214,-3.960740361986115
2021-11-24,2021,574.111,10848315577.795809,2825900133.2439137,2.9158637255868536
2021-11-25,2021,614.57,11620733410.853054,2979025378.4845657,7.047243477306653
2021-11-26,2021,617.307,11688729348.030132,2930553352.0973268,0.44535203475599694
2021-11-27,2021,557.676,10531142437.002008,3237378537.7554927,-9.659861300779028
2021-11-28,2021,560.643,10613018547.587637,2427417792.009177,0.5320293503754847
2021-11-29,2021,567.622,10736823090.569433,2671039891.336733,1.2448206791130678
2021-11-30,2021,574.811,10890347670.905447,2641043894.064343,1.2665118688141241
2021-12-01,2021,570.537,10815755741.410753,2734917920.2371445,-0.74354874906708
2021-12-02,2021,571.071,10800760821.998728,3724876344.334049,0.09359603321081877
2021-12-03,2021,561.819,10631585245.77432,2471859682.1626654,-1.6201137862017267
2021-12-04,2021,535.428,10129715691.59239,2642280862.2273645,-4.697420343562597
2021-12-05,2021,469.81,8910349945.314005,3318141266.7832985,-12.25524253494401
2021-12-06,2021,452.457,8560191395.200943,2365778580.2209606,-3.6936208254400693
2021-12-07,2021,474.961,8979957348.216293,2672039101.2368755,4.973732310473711
